행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시,X좌표,Y좌표,집계구코드,읍면동
양천구,교습소,혜2수학교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,중등수학,16,20200916,20260201,945045.764719996,1948698.80674773,11150710010004,서울특별시_양천구_목5동
강남구,교습소,달리의배꼽미술교습소,서울특별시 강남구 역삼로64길 19,예능(대),예능(중),,66,20200916,20240519,960523.942593407,1944606.35504385,11230630010026,서울특별시_강남구_대치4동
영등포구,학원,동방건축기술학원,서울특별시 영등포구 대림로 238,직업기술,,"건축,",52,20200916,20231018,946711.986439264,1944917.70708621,11190720020005,서울특별시_영등포구_대림3동
노원구,학원,스카이(SKY)미래연3관학원,서울특별시 노원구 중계로 206,입시.검정 및 보습,보통교과,보습,0,20200923,20260607,962732.638666205,1961345.26919357,11110600010201,서울특별시_노원구_중계본동
노원구,학원,PMJ아트아카데미미술학원,서울특별시 노원구 동일로 1095,기예(대),기예(중),"미술,",150,20201016,20240407,962203.759211604,1958783.8870165,11110790020002,서울특별시_노원구_공릉1동
관악구,교습소,뮤아센관악센터미술교습소,서울특별시 관악구 성현로 80,예능(대),예능(중),초중등 미술1,24,20200917,20260712,951398.526633787,1943524.21309232,11210790010211,서울특별시_관악구_성현동
노원구,교습소,수학의시작수학교습소,서울특별시 노원구 한글비석로 232,입시.검정 및 보습,보통교과,,6,20200917,20231018,962679.93451991,1961079.70029018,11110600010201,서울특별시_노원구_중계본동
강동구,학원,신동철의생각의차이프롤로그관학원,서울특별시 강동구 동남로71길 32,입시.검정 및 보습,보통교과,보습,360,20200914,20260607,969482.405885967,1950348.49960899,11250540010006,서울특별시_강동구_명일2동
강동구,학원,구주이배매쓰빈학원,서울특별시 강동구 동남로73길 13,입시.검정 및 보습,보통교과,보습,456,20200914,20260705,969565.705399922,1950431.66099721,11250540010006,서울특별시_강동구_명일2동
강서구,교습소,방화베스트해법영어교습소,서울특별시 강서구 양천로14길 118,입시.검정 및 보습,보통교과,초등A,35,20200917,20231018,938938.56141231,1952374.21230066,11160710030901,서울특별시_강서구_방화2동
강남구,학원,지에프엑스클래스(GFXClass)학원,서울특별시 강남구 강남대로62길 28,직업기술,컴퓨터,게임,40,20200914,20251214,958791.200376028,1943594.47816047,11230640040026,서울특별시_강남구_역삼1동
서초구,학원,서초크라센세세화관영어학원,서울특별시 서초구 서초중앙로 209,입시.검정 및 보습,보통교과,"보습?논술,실용외국어(유아/초?중?고)",2040,20200914,20250824,956849.699461314,1944673.21691978,11220600010002,서울특별시_서초구_반포4동
동대문구,교습소,지니얼(GENIAL)영어교습소,서울특별시 동대문구 망우로20길 46,입시.검정 및 보습,보통교과,초등영어(파닉),63,20200918,20231018,961569.71858627,1954654.86298372,11060730020008,서울특별시_동대문구_휘경2동
서대문구,교습소,리드인남가좌점독서논술교습소,서울특별시 서대문구 증가로 150,입시.검정 및 보습,보통교과,독서논술1(초등),36,20200918,20240616,948941.644815534,1953402.87823807,11130700010307,서울특별시_서대문구_남가좌2동
강남구,학원,시대인재엔(N)관부엉이라이브러리2독서실,서울특별시 강남구 도곡로 505,독서실,독서,독서실(일반인),57,20200917,20260628,961259.10609755,1944561.281611,11230790020005,서울특별시_강남구_대치2동
강남구,학원,시대인재엔(N)관부엉이라이브러리독서실,서울특별시 강남구 도곡로 505,독서실,독서,독서실(일반인),57,20200917,20260628,961259.10609755,1944561.281611,11230790020005,서울특별시_강남구_대치2동
서초구,학원,퍼스트영어학원,서울특별시 서초구 명달로9길 5,입시.검정 및 보습,보통교과,,573,20200916,20231018,956190.756205332,1942631.72085958,11220530010013,서울특별시_서초구_서초3동
광진구,교습소,제니스잉글리쉬부띠끄(Jenny's English Boutique)영어교습소,서울특별시 광진구 광나루로 635,입시.검정 및 보습,보통교과,,24,20200921,20231018,964469.630694372,1949047.02364131,11050630040605,서울특별시_광진구_광장동
강동구,교습소,정승희국어논술교습소,서울특별시 강동구 양재대로134길 43,입시.검정 및 보습,보통교과,"초등논술(주2회, 회90분)",24,20200921,20231018,968734.197615136,1949892.4530826,11250530010005,서울특별시_강동구_명일1동
중랑구,학원,이바인1관학원,서울특별시 중랑구 신내로 82,종합(대),보통교과,"보습,외국어",0,20200921,20260201,964303.091104958,1956443.16165815,11070690050005,서울특별시_중랑구_신내1동
송파구,학원,홍성범영어2관학원,서울특별시 송파구 석촌호수로 110,입시.검정 및 보습,보통교과,보습,10,20200922,20260614,963681.117519129,1945448.19864747,11240710010021,서울특별시_송파구_잠실본동
서초구,학원,민액터스연기학원,서울특별시 서초구 강남대로105길 12,기타(대),기타(중),"연극,",740,20121008,20250518,957415.497982459,1946586.50860099,11220550030001,서울특별시_서초구_잠원동
영등포구,교습소,이든영어교습소,서울특별시 영등포구 도신로58길 25,입시.검정 및 보습,보통교과,초등(영)A(일60분*주3회*4.2주),30,20200921,20250112,948476.364576635,1945768.14744283,11190630020001,서울특별시_영등포구_신길1동
중랑구,교습소,리드업(Read Up)영어교습소,서울특별시 중랑구 면목로57길 41,국제화,외국어,고등부,20,20200901,20260315,963453.321577953,1954012.31359749,11070710010034,서울특별시_중랑구_면목본동
종로구,학원,현대통역학원,서울특별시 종로구 종로 69,국제화,국제,통역(성인),200,20200923,20250720,954548.508973909,1952468.7900636,11010610020001,서울특별시_종로구_종로1·2·3·4가동
성동구,교습소,로직앤스트링음악교습소,서울특별시 성동구 마장로 137,예능(대),예능(중),기타,6,20200923,20231018,957996.379142712,1952257.93142638,11040710010105,서울특별시_성동구_왕십리도선동
성동구,학원,위튼토크원격학원,서울특별시 성동구 아차산로 103,입시.검정 및 보습,보통교과,,3,20200923,20231018,960761.809798512,1949617.10661678,11040680010001,서울특별시_성동구_성수2가3동
마포구,학원,에스비에스(SBS)아카데미에이아이엑스(AIX)인테리어학원,서울특별시 마포구 양화로 176,직업기술,산업응용기술,디자인,1640,20200917,20260719,949204.691539989,1951029.53330057,11140660030008,서울특별시_마포구_서교동
강동구,교습소,팔레트미술교습소,서울특별시 강동구 아리수로93나길 50,예능(대),예능(중),"초등미술,중등미술(주3,회90분)",6,20200923,20250727,971254.323495682,1952575.82942199,11250750030401,서울특별시_강동구_강일동
강동구,교습소,최쌤만점수학교습소,서울특별시 강동구 아리수로93나길 26,입시.검정 및 보습,보통교과,"초등수학1(주4회, 60분)",80,20200923,20260201,971151.996838003,1952538.85429583,11250750030401,서울특별시_강동구_강일동
서대문구,학원,DMC스마트해법학원,서울특별시 서대문구 증가로 150,입시.검정 및 보습,보통교과,보습,959,20200921,20250914,948941.644815534,1953402.87823807,11130700010307,서울특별시_서대문구_남가좌2동
강남구,학원,김진경국어학원,서울특별시 강남구 삼성로67길 8-6,입시.검정 및 보습,보통교과,보습?논술,60,20200924,20260315,960994.05431982,1944768.49013842,11230630010004,서울특별시_강남구_대치4동
송파구,학원,제2지케이아이어학학원,서울특별시 송파구 올림픽로 491,국제화,외국어,실용외국어(유아/초?중?고),147,20200925,20260426,966218.212571759,1947510.37224581,11240520010020,서울특별시_송파구_풍납2동
송파구,학원,제3지케이아이어학학원,서울특별시 송파구 올림픽로 491,국제화,외국어,실용외국어(유아/초?중?고),14,20200925,20260426,966218.212571759,1947510.37224581,11240520010020,서울특별시_송파구_풍납2동
강남구,학원,중심과원리학원,서울특별시 강남구 역삼로 519,입시.검정 및 보습,보통교과,,520,20200924,20260614,961117.840967369,1945031.81183507,11230790020003,서울특별시_강남구_대치2동
강동구,학원,강일클랑음악학원,서울특별시 강동구 아리수로93나길 50,예능(대),예능(중),음악,318,20200926,20260719,971254.323495682,1952575.82942199,11250750030401,서울특별시_강동구_강일동
강동구,학원,빛나는음악학원,서울특별시 강동구 아리수로93나길 26,예능(대),예능(중),음악,324,20200926,20241215,971151.996838003,1952538.85429583,11250750030401,서울특별시_강동구_강일동
송파구,교습소,리틀뮤제미술교습소,서울특별시 송파구 올림픽로35길 112,예능(대),예능(중),"(4주기준)미술(주1회,회90분)",21,20200928,20231018,964821.771094781,1946585.31458062,11240770010002,서울특별시_송파구_잠실6동
은평구,교습소,대치에이플러스(A+)입시영어교습소,서울특별시 은평구 진흥로1길 29,입시.검정 및 보습,보통교과,초등영어A,30,20200924,20231018,948662.929988406,1956119.21013234,11120740010044,서울특별시_은평구_역촌동
은평구,교습소,나물이수학교습소,서울특별시 은평구 불광로 46,입시.검정 및 보습,보통교과,수학(초등일반)1,32,20200924,20251019,949759.119498905,1957029.88798933,11120520010004,서울특별시_은평구_불광1동
강남구,학원,대치올깨학원,서울특별시 강남구 역삼로 442,입시.검정 및 보습,보통교과,보습?논술,366,20200928,20231113,960705.561945858,1944825.99978532,11230630010001,서울특별시_강남구_대치4동
강남구,학원,대치진수학학원,서울특별시 강남구 학동로101길 26,입시.검정 및 보습,보통교과,보습,58,20200928,20250518,960899.52836493,1947097.80051459,11230780020001,서울특별시_강남구_청담동
강남구,학원,키(KEY)원격학원,서울특별시 강남구 강남대로 292,기타(대),기타(중),,200,20200928,20240908,958645.633087435,1943452.6302206,11230660020003,서울특별시_강남구_도곡1동
강남구,학원,시대인재신관부엉이라이브러리독서실,서울특별시 강남구 삼성로51길 11,독서실,독서,독서실(일반인),57,20200925,20260628,961159.659984027,1944205.84417182,11230600020002,서울특별시_강남구_대치1동
송파구,학원,힐사이드컬리지잇(HILLSIDE COLLEGIATE)위례어학원,서울특별시 송파구 위례순환로 387,종합(대),,"기타(소),실용외국어(유아/초?중?고)",336,20200929,20260607,968489.167445121,1942096.67398954,11240820021102,서울특별시_송파구_위례동
송파구,학원,아발론랭콘송파어학원,서울특별시 송파구 거마로 51,국제화,외국어,실용외국어(유아/초?중?고),60,20200929,20260329,968713.005095942,1944324.27244427,11240530010003,서울특별시_송파구_거여1동
성북구,교습소,빛나는수학교습소,서울특별시 성북구 한천로 713,입시.검정 및 보습,보통교과,초등수학B,15,20200929,20260802,960518.857543161,1957952.69619619,11080780010202,서울특별시_성북구_장위3동
양천구,교습소,와이제이(YJ)기타교습소,서울특별시 양천구 목동서로 400,예능(대),예능(중),,20,20200929,20231018,943410.847923373,1946520.01922121,11150640010208,서울특별시_양천구_신정1동
성북구,교습소,하나수독서논술교습소,서울특별시 성북구 성북로4길 52,입시.검정 및 보습,보통교과,초급A,24,20200929,20231018,956965.344502557,1955350.33925012,11080590010508,서울특별시_성북구_돈암2동
