field_1,field_2,field_3,field_4
"2024",마라2294,to_in_001,"2923"
"2024",마라2295,to_in_001,"43"
"2024",마라2296,to_in_001,"88"
"2024",마라2297,to_in_001,"8"
"2024",마라2298,to_in_001,"150"
"2024",마라2299,to_in_001,"53"
"2024",마라2372,to_in_001,"5"
"2024",마라2375,to_in_001,"88"
"2024",마라2377,to_in_001,"907"
"2024",마라2378,to_in_001,"500"
"2024",마라2379,to_in_001,"73"
"2024",마라2380,to_in_001,"48"
"2024",마라2381,to_in_001,"13"
"2024",마라2382,to_in_001,"222"
"2024",마라2383,to_in_001,"64"
"2024",마라2384,to_in_001,"148"
"2024",마라2385,to_in_001,"318"
"2024",마라2386,to_in_001,"5"
"2024",마라2387,to_in_001,"18"
"2024",마라2388,to_in_001,"73"
"2024",마라2389,to_in_001,"78"
"2024",마라2390,to_in_001,"78"
"2024",마라2391,to_in_001,"133"
"2024",마라2392,to_in_001,"2243"
"2024",마라2393,to_in_001,"10764"
"2024",마라2394,to_in_001,"12913"
"2024",마라2395,to_in_001,"1083"
"2024",마라2396,to_in_001,"582"
"2024",마라2397,to_in_001,"4032"
"2024",마라2398,to_in_001,"4311"
"2024",마라2477,to_in_001,"50"
"2024",마라2478,to_in_001,"198"
"2024",마라2479,to_in_001,"63"
"2024",마라2480,to_in_001,"162"
"2024",마라2482,to_in_001,"33"
"2024",마라2483,to_in_001,"86"
"2024",마라2484,to_in_001,"69"
"2024",마라2485,to_in_001,"33"
"2024",마라2487,to_in_001,"53"
"2024",마라2488,to_in_001,"98"
"2024",마라2489,to_in_001,"63"
"2024",마라2490,to_in_001,"113"
"2024",마라2491,to_in_001,"53"
"2024",마라2492,to_in_001,"2850"
"2024",마라2493,to_in_001,"15008"
"2024",마라2494,to_in_001,"16932"
"2024",마라2495,to_in_001,"13066"
"2024",마라2496,to_in_001,"19990"
"2024",마라2497,to_in_001,"22933"
"2024",마라2498,to_in_001,"11442"
"2024",마라2499,to_in_001,"23"
"2024",마라2576,to_in_001,"48"
"2024",마라2577,to_in_001,"16101"
"2024",마라2578,to_in_001,"73"
"2024",마라2579,to_in_001,"267"
"2024",마라2580,to_in_001,"1364"
"2024",마라2581,to_in_001,"13"
"2024",마라2582,to_in_001,"379"
"2024",마라2583,to_in_001,"146"
"2024",마라2584,to_in_001,"586"
"2024",마라2585,to_in_001,"38"
"2024",마라2586,to_in_001,"48"
"2024",마라2587,to_in_001,"8"
"2024",마라2588,to_in_001,"68"
"2024",마라2589,to_in_001,"23"
"2024",마라2590,to_in_001,"88"
"2024",마라2591,to_in_001,"28"
"2024",마라2592,to_in_001,"2172"
"2024",마라2593,to_in_001,"10503"
"2024",마라2594,to_in_001,"8609"
"2024",마라2595,to_in_001,"5491"
"2024",마라2596,to_in_001,"355"
"2024",마라2597,to_in_001,"831"
"2024",마라2599,to_in_001,"102"
"2024",마라2677,to_in_001,"8"
"2024",마라2678,to_in_001,"0"
"2024",마라2679,to_in_001,"131"
